geneID	sampleID	pValue	padjust	zScore	l2fc	rawcounts	normcounts	meanCorrected	theta	aberrant	AberrantBySample	AberrantByGene	padj_rank
PSMD3	BS_JVW2JJ39	1.7440857464186828e-6	0.008405598033882302	-5.05	-0.6	3167	2812.48	4257.03	159.82	TRUE	68	3	34
PRMT7	BS_D0RDN4K5	3.3345133137104585e-6	0.008406182240857967	4.16	0.76	11851	2354.89	1386.46	64.04	TRUE	100	1	65
CDC42SE1	BS_ZA9XT151	2.1035132781408e-6	0.008407001075043568	4.43	0.65	4366	7339.21	4664.63	94.97	TRUE	77	2	41
COL11A2	BS_5NWDARXG	5.131822045639231e-8	0.008409134327894044	3.72	2.92	10163	3542.53	469.41	3.1	TRUE	7	4	1
TRAF7	BS_G63HYD6N	1.0083860763356945e-6	0.008411619251009046	-5.28	-0.8	10665	2126.32	3691.01	95.54	TRUE	57	4	19.5
PLSCR3	BS_G63HYD6N	1.0266677027303988e-6	0.008411619251009046	4.2	0.78	8771	1878.88	1090.96	66.74	TRUE	57	2	19.5
DNER	BS_BXXJ9P8C	1.2321802685338711e-6	0.008412841564955332	3.18	2.6	3260	28808.27	4747.07	3.39	TRUE	36	2	24
PHF23	BS_4B0BAVTX	6.828718937205794e-6	0.008413317894588261	4.1	0.62	3798	2655.86	1721.27	94.69	TRUE	189	1	133
TMEM59	BS_RB2S0KDF	1.9004824083300171e-6	0.008416699690947951	4.4	0.64	12955	9996.54	6412.41	98.91	TRUE	51	3	37
RPL4	BS_GWSJ4Z9H	1.2846278102217638e-6	0.00842009541362231	-5.15	-0.6	42159	22095.26	33582.73	155.88	TRUE	31	3	25
SQSTM1	BS_M8WP5T16	2.0562065437237398e-7	0.008423381051745856	4.61	1.03	65112	22592.44	11092.23	40.47	TRUE	4	3	4
NLGN3	BS_D9GEXXHX	7.198518014077567e-7	0.008425482133663498	-6.23	-3.03	277	503.25	4135.26	10.63	TRUE	26	5	14
TUBGCP2	BS_2HNXVFAS	6.42938389270929e-6	0.008428281778840396	-4.89	-0.74	1213	1850.51	3072.45	99.82	TRUE	170	3	125
SUGP1	BS_09R7GDA7	8.23172295059056e-7	0.008430444321956939	4.76	0.52	1165	1826.48	1275.31	200.7	TRUE	35	5	16
RNF13	BS_29X4ZX6Q	1.2352037939662348e-6	0.008433485005756696	4.42	0.66	3248	3496.74	2206.53	96.75	TRUE	32	1	24
PRPF8	BS_H97S5SQN	3.970286364013721e-6	0.008435210096169004	-4.88	-0.6	11543	13963.89	21073.76	146.29	TRUE	112	3	77.5
TUBGCP3	BS_H97S5SQN	4.015233488454512e-6	0.008435210096169004	4.18	0.65	4747	2436.29	1554.42	90.95	TRUE	112	4	77.5
WDR24	BS_XBQZYS8G	1.0299470115584182e-6	0.008438487045909392	-4.95	-0.78	1161	536.02	920.3	104.44	TRUE	34	1	20
TMEM134	BS_NB42PWZN	5.665985883736882e-7	0.008440389818055529	-5.21	-0.92	556	404.98	764.32	84.93	TRUE	17	1	11
CASD1	BS_ZV68CES9	2.0607319733411873e-6	0.008441919762366622	4.24	0.81	13579	2169.6	1239.17	58.27	TRUE	92	3	40
LUC7L3	BS_EXYHZ6D4	3.2974701652887496e-6	0.008442685328041374	-5.27	-0.94	582	2269.86	4344.48	69.31	TRUE	109	2	64
DNAJB9	BS_1JDG6JV5	2.0612327432607816e-7	0.008443971198232765	4.55	1.04	5786	2467.38	1197.4	39.67	TRUE	4	1	4
CDS2	BS_QB84TBA3	1.4432713464009835e-6	0.008446361403381297	-5.33	-1.05	2558	4029.9	8346.3	57	TRUE	50	2	28
DNAH7	BS_SFRQXM76	8.774491438448307e-7	0.008457708932578214	3.83	1.8	174	1726.04	487.02	10.67	TRUE	50	1	17
TMBIM4	BS_7327SDAQ	2.7367189025651435e-6	0.008461240201359754	4.08	0.77	4661	2147.58	1255.69	63.27	TRUE	71	4	53
CTNNBIP1	BS_W6AC5J3C	8.778420582044997e-7	0.00846149622362844	4.29	1.02	10863	4297.28	2114.84	36.97	TRUE	34	2	17
MICAL3	BS_DBEX7AG2	2.197428509739434e-6	0.008461634303818666	4.12	1.16	15829	13942.91	6225.91	25.26	TRUE	64	4	42.5
SFMBT1	BS_DBEX7AG2	2.2204602638973333e-6	0.008461634303818666	-5.84	-1.49	95	301.7	855.89	35.11	TRUE	64	6	42.5
SMS	BS_RJC3WDD6	1.7557526284339258e-6	0.008461826416420393	4.14	1.2	3020	4759.75	2066.53	24.05	TRUE	47	2	34
FAM13A	BS_VNWKNRY4	1.7565675801452956e-6	0.008465754065342968	-5.77	-1.99	165	475.05	1898.14	19.65	TRUE	59	1	34
C3orf38	BS_W644VEVE	1.2930903690346458e-6	0.008475563271379147	-4.94	-0.73	677	561.35	927.2	125.27	TRUE	39	4	25
LEPR	BS_MDBT7S5Z	2.102537889239398e-7	0.00847666405979795	3.91	2.21	3828	3142.48	678.06	6.21	TRUE	8	1	4.5
DLEC1	BS_MDBT7S5Z	2.586516625810819e-7	0.00847666405979795	3.82	2.05	1034	650.63	156.91	7.5	TRUE	8	1	4.5
DNAJB14	BS_JJVH7WR0	1.2422641251102752e-6	0.008481690166014298	-5.17	-0.75	1274	984.41	1652.62	111.18	TRUE	41	3	23.5
DNAJC9	BS_JJVH7WR0	1.2199245045091944e-6	0.008481690166014298	4.43	0.67	1750	1931.45	1209.75	97.59	TRUE	41	2	23.5
LANCL2	BS_WJ9H4NZZ	1.3458546881460946e-6	0.008482122212371759	4.21	1.37	27770	5381.95	2078.3	17.71	TRUE	37	6	26
PTCH1	BS_67PX06P3	1.8642226752344925e-6	0.008485452120414226	3.81	1.78	8589	14760.1	4294.43	9.12	TRUE	79	2	36
MAFG	BS_SXCZ3CXN	7.774221693043478e-7	0.00849269180033012	4.38	0.85	13622	4623.03	2553.09	55.69	TRUE	21	1	15
LTA4H	BS_JQXHHK0K	1.1923015861325577e-6	0.008494503264212992	4.4	0.84	2590	3828.35	2134.55	57.16	TRUE	31	2	23
PAK5	BS_Z85M2R3N	9.351213821154464e-7	0.008512853984804253	-7.22	-6.7	6	1.43	174.42	3.72	TRUE	28	2	18
ZSCAN21	BS_M0XGZ53Z	3.2224363008819314e-6	0.00851671969093084	4.9	0.74	257	1035.01	617.53	108.5	TRUE	114	2	62
CBFA2T2	BS_9V633J1X	2.5499388729803647e-6	0.008527336310936162	-5.32	-1.22	8105	1355.36	3156.68	41.48	TRUE	91	2	49
KDM3B	BS_7G42J2SK	3.5937357371696848e-6	0.008534473801248705	4.37	0.51	19906	12435.35	8754.53	154.5	TRUE	131	2	69
UBE2H	BS_49FQXT2E	3.07398403176605e-6	0.008537472099406893	4.23	0.8	24108	15086.48	8635.45	56.99	TRUE	93	2	59
CUEDC1	BS_2Z1MKS84	7.294451444603454e-7	0.008537767107228363	-5.67	-1.46	1748	1159.28	3189.88	33.83	TRUE	21	1	14
CTNNA2	BS_AM70R8RG	9.907188710989026e-7	0.008544300941888417	-7.09	-6.59	20	14.79	1497.27	3.67	TRUE	41	4	19
RPS27	BS_FXJY0MNH	8.345852274784622e-7	0.008547328833121348	-5.38	-0.88	2636	6758.49	12455.59	81.63	TRUE	31	1	16
PRMT3	BS_61E80SD6	7.30874053881393e-7	0.008554491731344212	4.39	0.98	1323	1532.61	776.67	43.2	TRUE	19	3	14
CTDSP2	BS_W60RQAKK	2.70200198989753e-6	0.008554985632259203	4.33	1.09	73744	22461.19	10513.1	28.46	TRUE	90	4	51.5
SPOUT1	BS_W60RQAKK	2.714831791365823e-6	0.008554985632259203	-4.95	-0.72	1491	905.61	1487.2	111.67	TRUE	90	1	51.5
PRPF40A	BS_KK5C8VCK	1.3577862588326252e-6	0.008557319811072488	4.43	0.46	4212	4494.05	3259.38	212.96	TRUE	46	4	26
CMC2	BS_G1Y281HX	8.361955963835899e-7	0.008563821280053755	4.49	0.76	689	1164.97	684.37	82.9	TRUE	26	2	16
MDH1B	BS_NDC69214	1.5166169079186543e-6	0.008569541718605151	-7.35	-3.1	4	12.29	127.95	18.09	TRUE	38	2	29
DCUN1D5	BS_90B22NGP	6.800643874773619e-7	0.008572083297953424	4.38	0.83	1947	1441.17	808.79	62.33	TRUE	41	4	13
NBPF15	BS_KBEX4RT2	3.139233811611222e-6	0.00857338081670801	-5.48	-2.56	178	205.19	1216.3	12.29	TRUE	98	5	60
RNF220	BS_M15PW2N0	1.9362300781786344e-6	0.008575016021816467	4.18	1.06	29696	6978.07	3336.87	31.3	TRUE	73	3	37
HMOX1	BS_77317DY4	7.863103661569589e-7	0.008589787972153257	3.7	2.26	1813	7240.36	1514.74	5.26	TRUE	24	2	15
OLFM2	BS_9V633J1X	2.6223950085339986e-6	0.008594246523532514	-6.49	-4.54	176	151.65	3525.86	5.42	TRUE	91	2	50
CRYGS	BS_YH05F9DB	9.440689703360391e-7	0.008594308129148326	3.75	2.37	583	365.18	70.89	4.59	TRUE	30	6	18
TMEM237	BS_67PX06P3	1.941445790264818e-6	0.00859811493718208	4.23	1.13	1251	3055.54	1400.12	28.52	TRUE	79	2	37
RASA2	BS_QX12J6W1	5.667222993824369e-6	0.008598570333299617	3.98	0.71	3601	1143.12	697.98	71.89	TRUE	178	2	108
MSRB1	BS_DBDXCXT5	9.818286644548538e-7	0.008599189117896042	4.22	0.84	849	1222.46	680.59	62.5	TRUE	31	2	18.5
RAD18	BS_DBDXCXT5	9.970832012109613e-7	0.008599189117896042	4.36	1.06	995	1182.05	564.01	35.22	TRUE	31	4	18.5
NBEAL1	BS_X0XXN9BK	2.0991251762379548e-7	0.008599199963027201	-5.84	-1.1	1230	1102.92	2366.5	61.88	TRUE	5	2	4
BFSP1	BS_X2QTK3QD	2.205411052329067e-6	0.008604387450511302	3.49	2.24	166	337.92	70.26	5.19	TRUE	75	1	42
C2orf74	BS_YA0KMBRT	2.101962529229259e-6	0.008610823360247202	-5.85	-3.32	36	34.28	351.47	8.98	TRUE	59	2	40
STAMBPL1	BS_WJGFDRWK	3.258290233702536e-6	0.008611479638727786	-6.33	-3.52	12	36.05	445.46	8.61	TRUE	113	1	62
STOX1	BS_FAQQ0GCQ	1.051063664913786e-7	0.008611498476393186	3.61	2.64	1431	2152.75	344.43	3.99	TRUE	2	1	2
PPM1H	BS_V96WVE3Z	3.1020782013844855e-6	0.008615498916330728	-6.1	-3.12	208	133.83	1164.2	9.07	TRUE	103	2	59
SKA3	BS_D2K9C7XR	2.7342445447847093e-6	0.008616159155830479	2.84	0.98	1933	216.64	110.12	38.12	TRUE	99	2	52
PCDHGC3	BS_MMNRZ1EQ	3.4705729771841585e-6	0.008616620131818452	-5.72	-3.12	482	2752.94	24007.97	8.93	TRUE	114	7	66
U2AF2	BS_G3RJTBZD	2.5242857889209508e-6	0.00861741457365192	-4.89	-0.47	7125	4841.59	6702.07	241.22	TRUE	104	3	48
PRSS23	BS_AWH9757B	1.2097580318345392e-6	0.008618870988555306	3.72	2.14	9448	9686.44	2196.45	5.82	TRUE	35	1	23
CRCP	BS_7327SDAQ	2.842072808026326e-6	0.008624246110944561	-4.98	-0.76	1847	1261.31	2134.24	99.01	TRUE	71	1	54
NUDT9	BS_Z8YZ6QGS	1.47408607220953e-6	0.008626696384307865	4.27	0.79	4806	1785.39	1031.57	63.89	TRUE	33	2	28
TOP3A	BS_23QW0BBA	3.0541738197834355e-6	0.00862870175976886	-5.15	-0.89	1132	830.07	1536.62	74.41	TRUE	104	4	58
MROH1	BS_3V3KE3VT	2.1319650693290256e-6	0.00863450974663914	-5.26	-1.13	571	838.56	1845.68	50.05	TRUE	59	2	40.5
ACOT2	BS_3V3KE3VT	2.1604381562657833e-6	0.00863450974663914	3.83	1.24	596	2291.1	967.65	23.27	TRUE	59	5	40.5
MEMO1	BS_1N9XZXGE	2.6384317097495786e-6	0.008646802817768286	4.24	0.61	1793	1324.19	866.82	113.95	TRUE	97	2	50
PCYT1A	BS_FEV5A0HN	2.638531767706508e-7	0.008647130732802327	-5.64	-0.83	1163	2009.46	3564.27	104.61	TRUE	7	3	5
DCUN1D2	BS_TZVFR600	3.535996023523359e-6	0.008648019637709977	4.16	0.96	1476	1254.84	642.15	38.66	TRUE	108	2	67
UNC5A	BS_74G5K7JF	1.108715695359383e-6	0.00865128467118225	-8.18	-9.27	5	0.46	346.08	2.44	TRUE	42	2	21
ZNFX1	BS_7327SDAQ	2.9040568661043404e-6	0.008652111920743213	4.31	0.67	12726	8636.67	5406.69	84.38	TRUE	71	1	55
AGK	BS_B4R7X1KE	2.7992387019091543e-6	0.008654535551895996	4.26	0.72	2680	1869.68	1135.69	76.43	TRUE	80	3	53
TSPO	BS_JFB984RG	3.380889139077866e-6	0.008656267289601886	-5.88	-2.13	34	292.81	1306.49	19.39	TRUE	119	5	63.5
PDIA6	BS_JFB984RG	3.3392164043562196e-6	0.008656267289601886	4.29	0.84	9631	11587.88	6473.99	51.37	TRUE	119	4	63.5
CPEB4	BS_JFB984RG	3.4354005414458382e-6	0.008660515135146174	-5.27	-1.3	2396	2378.52	5836.44	36.47	TRUE	119	3	65
GRWD1	BS_JRYJGYC4	2.0091059259640715e-6	0.008663610917458093	-5.08	-0.65	862	1155.41	1813.59	146.61	TRUE	45	1	37.5
TMEM52	BS_JRYJGYC4	1.983082045348145e-6	0.008663610917458093	3.22	2.65	845	81.3	12.93	3.11	TRUE	45	1	37.5
HMCES	BS_GAGRGSSX	3.8069722638898488e-6	0.00866416906577936	4.27	0.72	1482	2433.29	1476.81	75.83	TRUE	132	2	72
USP10	BS_G3RJTBZD	2.6171651719031164e-6	0.008668572846755618	-5.01	-0.69	2734	2254.32	3638.15	117.35	TRUE	104	5	49.5
GPATCH11	BS_G3RJTBZD	2.6450744811892504e-6	0.008668572846755618	4.1	0.66	3115	1634.45	1033.5	91.83	TRUE	104	3	49.5
FZD9	BS_RCC8BXVE	7.407634949435666e-7	0.008670242374488138	3.46	2.5	1043	887.92	157.02	3.99	TRUE	26	2	14
N4BP1	BS_49F4RAA4	1.9054991947378701e-6	0.008673331999033983	-5.14	-0.79	4592	1840.77	3178.92	93.31	TRUE	59	2	35.5
ZNF205	BS_49F4RAA4	1.892225220696925e-6	0.008673331999033983	-5.81	-1	100	334.68	671.47	96.3	TRUE	59	1	35.5
FBXW7	BS_S6Q7NKA3	1.4291917903812661e-6	0.00867374101407986	4.18	1.22	8416	5633.79	2411.15	23.4	TRUE	40	2	27
GALC	BS_M0XGZ53Z	3.335638821413821e-6	0.00867597260658839	-5.74	-1.62	61	609.52	1896.85	30.78	TRUE	114	8	63
BRK1	BS_7GJT4A6A	1.7472759710765105e-6	0.008676154287604598	4.46	0.52	3312	4593.55	3199.13	163.01	TRUE	70	2	33
NRXN2	BS_6JHXXVR7	2.8600324806197653e-6	0.008678744586873954	-6.11	-3.55	170	575.44	6758.4	7.58	TRUE	69	2	53
PIANP	BS_6JHXXVR7	2.7888627568379046e-6	0.008678744586873954	-6.36	-4.06	14	57.02	1017.07	6.77	TRUE	69	2	53
ACOT11	BS_6JHXXVR7	2.8162636294847046e-6	0.008678744586873954	-6.6	-3.66	17	50.03	664.62	7.87	TRUE	69	3	53
HGF	BS_QX12J6W1	5.773649456422824e-6	0.008679678048256489	-6.32	-4.64	383	14.33	359.13	4.91	TRUE	178	2	109
PNPLA2	BS_KBT7MQ6H	1.0595948842364688e-6	0.008681395842891043	-5.45	-1.21	3659	1210.66	2796.8	45.45	TRUE	44	4	19.5
IARS	BS_KBT7MQ6H	1.0125758675269465e-6	0.008681395842891043	4.47	0.72	7482	7720.23	4699.7	81.5	TRUE	44	2	19.5
TGDS	BS_YEW22W35	2.4976836369158977e-6	0.008684189268763576	3.92	0.91	730	406.89	215.66	47.57	TRUE	81	5	47.5
SGO2	BS_YEW22W35	2.5438459960444723e-6	0.008684189268763576	-4.63	-1.18	733	126.52	287.28	45.17	TRUE	81	1	47.5
HMGXB3	BS_7G42J2SK	3.712863629517628e-6	0.008691418459758736	-5.09	-0.89	1410	1712.28	3174.12	71.88	TRUE	131	3	70
PALMD	BS_9PB3XH5D	6.36522898432416e-7	0.00869185529703338	3.47	2.34	14784	3432.31	675.06	4.86	TRUE	13	3	12
DHX40	BS_GAGRGSSX	3.875049399415727e-6	0.008698294049008315	4.36	0.65	1794	4565.81	2903.47	93.67	TRUE	132	4	73
NIFK	BS_QX12J6W1	5.839365689824993e-6	0.008698666696958972	4.07	0.57	3242	1533.67	1034.91	119.64	TRUE	178	4	110
AHR	BS_YETBN0RQ	1.220980833605796e-6	0.00869882737491623	-7.02	-5.28	287	93.44	3644.04	4.71	TRUE	31	5	22.5
PHF11	BS_YETBN0RQ	1.1783562166194985e-6	0.00869882737491623	3.9	1.28	293	1146.52	470.04	24.28	TRUE	31	7	22.5
RPL38	BS_3ZPJAK9A	3.082246726451346e-6	0.008701868049746698	4.34	0.6	5692	12226.12	8056.77	109.41	TRUE	101	2	58.5
TBL1XR1	BS_3ZPJAK9A	3.13317608772213e-6	0.008701868049746698	4.33	0.68	4011	9704.29	6063.03	84.93	TRUE	101	2	58.5
IKBKB	BS_R439VVPK	3.983215996511776e-6	0.008702665596168802	4.23	0.66	2813	3382.12	2140.17	89.13	TRUE	145	3	75
SEPT8	BS_NKEAAFMW	1.6488680075337973e-6	0.008715732642203449	-5.49	-1.48	750	2087.84	5844.03	31.29	TRUE	72	3	31
CDC40	BS_0448A413	1.010784690836545e-6	0.008717355485902434	4.39	0.63	4318	1713.05	1105.76	109.29	TRUE	27	3	19
FAM98A	BS_H1ZS5FMZ	1.9157968263126522e-6	0.008720204114067391	-5.27	-0.86	510	740.09	1337.86	88.62	TRUE	49	1	36
LZTS3	BS_7ZV3DPGT	1.224450258784226e-6	0.008723545150893288	-6.03	-2.25	86	458.57	2205.25	17.01	TRUE	33	3	23
CLASP1	BS_2EN3X6HB	5.3244996348597346e-8	0.008724860733704785	4.96	0.82	10618	13997.49	7890.25	73.81	TRUE	3	3	1
EXD2	BS_2HN96129	6.390079439278731e-7	0.008725789120790941	-4.79	-0.97	1383	1090.33	2132.44	71.47	TRUE	24	3	12
RAB11FIP1	BS_VP3C8WZT	1.0659676859393096e-7	0.008733609018920556	4.03	2.23	4765	3955.57	841.27	6.32	TRUE	2	2	2
BCAT1	BS_3NWQXPQV	5.0633991721674614e-6	0.008733699857340972	3.31	2.21	13815	14147.03	3038.91	4.68	TRUE	155	2	95
TBC1D5	BS_A3QZB9Y2	3.5177956112600585e-6	0.008733862875921771	-5.11	-0.86	3906	3187.84	5789.59	75.31	TRUE	105	4	66
NAPSA	BS_6HTK4YJP	1.5991471583517225e-7	0.008734677563547925	-7.45	-5.15	8	0.54	21.69	6.13	TRUE	4	4	3
RNF144B	BS_1N9XZXGE	2.7193075213181143e-6	0.008737110929187759	3.84	1.52	4625	2044.21	710.76	13.15	TRUE	97	1	51
SLC45A4	BS_PJPGVD62	1.439969886564018e-6	0.008739153099108065	4.05	1.45	9147	3734.83	1375.07	15.52	TRUE	44	2	27
FBXO17	BS_CXVJK2FY	1.2803776621811157e-6	0.008741914385672154	-6.52	-4.28	6	26.71	600.55	7.24	TRUE	50	2	23
RDH13	BS_CXVJK2FY	1.2683263429464774e-6	0.008741914385672154	-5.57	-2.26	96	131.28	633.6	16.72	TRUE	50	8	23
RAB23	BS_CXVJK2FY	1.2658126845951038e-6	0.008741914385672154	-5.75	-1.74	305	320.55	1075.63	24.76	TRUE	50	3	23
FGFR1	BS_9V633J1X	2.721596235763271e-6	0.008744464548385223	3.76	1.61	22089	30122.43	9875.16	11.39	TRUE	91	3	51
LATS1	BS_N4B1SZZH	3.6826614441072295e-6	0.008745656306480352	4.23	0.52	6200	4880.3	3400.82	147.51	TRUE	110	4	69
EID2	BS_RX1YTZ7F	2.9356559257072672e-6	0.00874625560073303	4.04	0.67	2383	1153.13	726.01	90.36	TRUE	102	4	55
TRRAP	BS_M0XGZ53Z	3.4166553297940137e-6	0.008747841338331062	-5.02	-0.58	1112	6601.76	9841.73	174.35	TRUE	114	3	64
RPS6KL1	BS_W41S7B55	2.028667302105131e-6	0.00874796294176207	3.66	1.6	2161	1953.08	643.93	11.99	TRUE	54	2	38
SFXN4	BS_X23724NJ	1.655516973763061e-6	0.008750878337150844	-4.93	-0.99	533	249.6	496.4	66.83	TRUE	53	1	31
SESN3	BS_WBVSK3MP	2.5122132501337853e-6	0.008758673671851328	-5.72	-2.39	1375	2255.88	11851.24	13.66	TRUE	85	3	47
HINFP	BS_EXYHZ6D4	3.477189962607052e-6	0.008765864689030615	5.07	0.75	228	1567.43	925.95	109.17	TRUE	109	3	65
MAGOHB	BS_M0XGZ53Z	3.4780886192009676e-6	0.008768130168394379	4.21	0.8	409	564.58	322.99	70.74	TRUE	114	1	65
MTA2	BS_TBWYAFSM	1.017311952230556e-6	0.008773648837431045	4.5	0.61	9999	6528.97	4273.8	114.88	TRUE	40	1	19
GCN1	BS_SKGJ5SY9	5.408237428982915e-6	0.00877433229329137	4.29	0.46	22028	10291.91	7476.94	181.16	TRUE	161	3	101
MAP7D3	BS_KVNGNETA	1.4649359328765123e-6	0.008776273224150788	-5.99	-2.2	38	108.33	507.94	19.28	TRUE	72	4	27
LRCH2	BS_KVNGNETA	1.4380038393213193e-6	0.008776273224150788	-5.65	-2.79	29	80.77	573.04	12.71	TRUE	72	7	27
SGK494	BS_KVNGNETA	1.4996450030580343e-6	0.008776273224150788	4	1.35	3216	715.08	280.26	18.41	TRUE	72	5	27
PIK3R6	BS_59ZJWJTF	3.749653439074926e-7	0.008777539487036771	3.58	1.92	1280	367.01	95.69	8.63	TRUE	9	4	7
IRF9	BS_7FWZ518S	2.1429623430558779e-7	0.008778781708578695	4.55	1.09	3710	4381.74	2058.92	35.74	TRUE	5	2	4
TMEM145	BS_23M72ABG	2.1432931699395586e-7	0.00878013696197574	3.62	2.01	889	1631.81	404.52	8.08	TRUE	12	4	4
THEM6	BS_PSW27ZTE	1.0727543988314819e-7	0.008789213422042468	4.3	1.23	1484	1995.23	849.42	29.02	TRUE	2	5	2
S100A13	BS_G63HYD6N	1.1804814344439195e-6	0.008792577041431559	-6.52	-3.58	138	78.76	949.31	8.07	TRUE	57	1	21.5
CEBPA	BS_G63HYD6N	1.1520153994603182e-6	0.008792577041431559	-6.42	-3.47	2686	106.42	1181.94	8.33	TRUE	57	2	21.5
NDFIP2	BS_CYEY58NY	2.0940116204080683e-6	0.008798207134280558	-5.55	-2.09	153	268.11	1148.63	17.91	TRUE	62	5	39
ATF2	BS_N4B1SZZH	3.954947409026345e-6	0.008803663491609656	4.24	0.48	4401	3603.12	2569.24	173.79	TRUE	110	5	72
ZHX2	BS_N4B1SZZH	3.802100837323594e-6	0.008803663491609656	3.95	1.3	5292	7850.66	3192.53	18.52	TRUE	110	2	72
GCNT1	BS_N4B1SZZH	3.829661819705893e-6	0.008803663491609656	3.31	2.3	5919	1285.13	260.26	4.32	TRUE	110	3	72
NTHL1	BS_N4B1SZZH	3.892361111110181e-6	0.008803663491609656	3.34	0.81	1503	827.19	472.18	58.18	TRUE	110	3	72
C9orf40	BS_N4B1SZZH	3.975716898312425e-6	0.008803663491609656	-4.98	-1.35	182	118.67	302.89	37.05	TRUE	110	1	72
ZNF277	BS_8ZE4Z9G5	1.6121228893186977e-6	0.008805552107867345	-5.21	-1.06	395	272.19	566.72	60.15	TRUE	36	2	30
RING1	BS_9FHSNVS0	6.388666204289346e-7	0.008813416252201051	4.55	0.67	3007	2950.86	1853.72	100.28	TRUE	27	1	12.5
CERS5	BS_9FHSNVS0	7.299025441595085e-7	0.008813416252201051	4.5	0.76	2953	2567.59	1518.06	75.5	TRUE	27	2	12.5
GLMP	BS_9FHSNVS0	7.529959075403946e-7	0.008813416252201051	-5.68	-1.76	88	319.85	1091.56	27.99	TRUE	27	7	12.5
HIRA	BS_9FHSNVS0	7.030403419008197e-7	0.008813416252201051	-5.66	-0.98	418	1029.31	2021.39	75.93	TRUE	27	4	12.5
AMER2	BS_9HA238XS	5.379298111457308e-8	0.008814654913349913	3.57	2.59	542	16999.05	2789.09	4.43	TRUE	4	4	1
SCAF11	BS_EFE4YEK3	1.8969446155769994e-6	0.008816855201034198	-5.08	-0.63	5478	4207.23	6496.47	142.57	TRUE	98	4	35
TAP1	BS_EFE4YEK3	1.9310272217914953e-6	0.008816855201034198	3.96	1.37	2120	5948.78	2298.86	17.53	TRUE	98	4	35
APAF1	BS_EFE4YEK3	1.9370307152501796e-6	0.008816855201034198	-5.22	-1.07	2197	728.88	1530.92	53.67	TRUE	98	2	35
SYTL3	BS_VPNXJE2S	3.2292609788917955e-6	0.008819248832684076	3.61	1.78	1457	770.77	224.57	8.78	TRUE	101	2	59.5
CD2	BS_VPNXJE2S	3.218441970617329e-6	0.008819248832684076	-4.24	-2.9	2747	4.41	31.97	10	TRUE	101	1	59.5
TMEM65	BS_WJGFDRWK	3.3941222794251007e-6	0.008828087660648519	-5.5	-1.78	404	460.23	1583.05	21.77	TRUE	113	2	63
DAB2IP	BS_6DCSD5Y6	1.5160559602006836e-6	0.008831914540982385	4.17	1.11	18292	14880.06	6858.95	28.85	TRUE	50	2	29
EPHB4	BS_6DCSD5Y6	1.6698421963784978e-6	0.008831914540982385	-6.01	-2.55	101	224.36	1324.78	13.29	TRUE	50	1	29
NCBP1	BS_6DCSD5Y6	1.5108078098889656e-6	0.008831914540982385	-5.31	-0.81	774	1159.02	2028.66	97.77	TRUE	50	3	29
TSTD2	BS_6DCSD5Y6	1.6708476418130202e-6	0.008831914540982385	-5.12	-0.72	655	899.18	1480.82	125.37	TRUE	50	3	29
SIX5	BS_6DCSD5Y6	1.6691260262453941e-6	0.008831914540982385	-5.64	-2.04	83	137.46	568.02	19.85	TRUE	50	1	29
ANK2	BS_TZ5D0A7R	1.3477349125823223e-6	0.008833731035492743	-6.2	-3.72	336	1120.08	14712.48	7.5	TRUE	57	4	25
AASDHPPT	BS_7XQRH69M	9.711514122689504e-7	0.008840852458190681	-5.06	-0.85	1502	1071.6	1936.31	87.5	TRUE	28	6	17.5
C11orf57	BS_7XQRH69M	9.516314483765181e-7	0.008840852458190681	-5.07	-0.71	1160	884.8	1441.86	128.92	TRUE	28	4	17.5
ABHD15	BS_FEV5A0HN	3.2376701397615175e-7	0.008842214608032962	4.19	1.4	1369	1916.43	727.62	19.63	TRUE	7	2	6
NAPG	BS_4B0BAVTX	7.233321931845817e-6	0.008845302666679832	-4.91	-0.93	710	760.32	1453.54	64.12	TRUE	189	2	134
PSMB4	BS_6JHXXVR7	2.970183841287576e-6	0.008849125277108048	-4.85	-0.51	7455	3002.3	4279.45	201.35	TRUE	69	2	55
TRIP6	BS_9NZ2D6AD	2.1014790970664e-6	0.008855423057928928	3.93	1.3	1396	5445.87	2197.92	19.79	TRUE	56	3	38
GNPAT	BS_9NZ2D6AD	2.119383339367494e-6	0.008855423057928928	4.24	0.56	6020	2774.55	1875.99	130.45	TRUE	56	4	38
RASSF8	BS_9NZ2D6AD	2.1616710353358147e-6	0.008855423057928928	-5.96	-2.61	1086	446.91	2732.69	12.07	TRUE	56	2	38
SHQ1	BS_9NZ2D6AD	2.0938949947632138e-6	0.008855423057928928	4.26	0.85	1374	1043.71	577.44	54.44	TRUE	56	5	38
SPRTN	BS_9NZ2D6AD	1.981767117530599e-6	0.008855423057928928	4.17	0.64	1924	1038.58	663.44	102.38	TRUE	56	3	38
YIPF1	BS_0VRSD9V3	3.083012979095712e-6	0.008862988774983503	-5.19	-0.97	215	331.09	647.96	74.97	TRUE	92	3	57
BAG1	BS_GC3CH9TY	5.951541560217675e-7	0.008865770550325698	4.49	0.8	10372	4062.3	2332.82	66.42	TRUE	18	2	10
EIF4A3	BS_GC3CH9TY	5.033036257115801e-7	0.008865770550325698	4.58	0.72	7595	4027.02	2442.71	85.4	TRUE	18	4	10
