geneID	sampleID	pValue	padjust	zScore	l2fc	rawcounts	normcounts	meanCorrected	theta	aberrant	AberrantBySample	AberrantByGene	padj_rank
CLPTM1L	BS_B57327NA	2.139368275940522e-7	0.034171654214278174	4.47	1.21	3273	5954.55	2578.53	27.84	TRUE	2	1	1.5
PUDP	BS_B57327NA	4.255176524461445e-7	0.034171654214278174	-6.43	-2.83	55	68.67	491.13	12.97	TRUE	2	1	1.5
LMTK3	BS_DS438CXE	1.4937736779023185e-6	0.03427403056840215	-6.23	-3.54	42	138.55	1613.72	8.31	TRUE	7	1	7
PPP1R15B	BS_JRYJGYC4	4.7068932268157575e-6	0.03436292175716132	4.1	1.89	37772	21659.85	5960.39	7.14	TRUE	23	2	22
TOX3	BS_YA0KMBRT	9.638838725782617e-6	0.034402548631315415	-6.58	-7.79	2	2.26	748.27	2.58	TRUE	48	1	45
EEF1AKMT1	BS_R7NTZR4C	3.001340137769857e-6	0.03443226545956823	-5.42	-2.53	51	32.8	189.39	13.35	TRUE	16	1	14
WEE1	BS_BMMY0H73	2.5775422717288854e-6	0.0344987188842701	3.73	1.92	40945	9857.08	2630.05	7.24	TRUE	13	1	12
APLP1	BS_KBEX4RT2	4.9492065966055055e-6	0.03456098921273569	-6.09	-5.25	84	96.04	3774.23	4.26	TRUE	30	1	23
DYRK1B	BS_Q13FQ8FV	6.6747847065657225e-6	0.03458230890127924	3.91	1.29	1158	2554.62	1036.12	18.27	TRUE	35	2	31
ADAMTSL4	BS_V3Z3DB4N	1.5124465810228189e-6	0.03470247274931645	3.36	2.8	7439	3267.51	473.2	2.67	TRUE	8	1	7
CDC14B	BS_B4R7X1KE	5.625047599638979e-6	0.03474811668685871	-5.5	-2.31	269	387.61	1909.07	13.66	TRUE	29	1	26
SLC46A1	BS_E7NVYA6G	2.8203953343322075e-6	0.03484536777492777	3.35	1.72	2113	4639.52	1443.65	9.73	TRUE	16	2	13
FBXO21	BS_BMMY0H73	2.820459007421383e-6	0.03484615444202464	4.1	1.22	20908	10035.99	4329.54	22.1	TRUE	13	1	13
LAPTM4B	BS_9XVACXP0	2.170117809551679e-6	0.03485473045169723	3.97	1.51	84341	15059	5338.97	13.48	TRUE	10	1	10
TECPR2	BS_Z3RCA1T9	5.61982115680148e-6	0.034910081968236195	3.99	1.11	14893	5987.2	2773.52	25.82	TRUE	30	1	25.5
IFFO1	BS_Z3RCA1T9	5.651266644125548e-6	0.034910081968236195	3.86	1.32	8798	4085.51	1626.05	17.06	TRUE	30	1	25.5
ATAD2B	BS_1D6PZNKN	1.1492386262631336e-6	0.0351152044575487	-5.51	-1.31	382	623.2	1563.89	41.19	TRUE	11	1	5.5
FCRLB	BS_1D6PZNKN	1.311801232001739e-6	0.0351152044575487	3.44	2.3	1441	379.57	77.89	4.76	TRUE	11	1	5.5
PSAP	BS_HJRTC9JQ	5.051927305064263e-6	0.035278302023924984	3.95	1.27	566296	136532.96	56475.62	18.81	TRUE	24	1	23
PROX1	BS_VVTHDRBD	7.907739510793917e-6	0.03527997521581283	-5.81	-3.56	278	279.43	3277.47	6.86	TRUE	36	1	36
SPSB2	BS_49FQXT2E	1.7643282122107245e-6	0.03542157019901253	3.79	1.92	3062	956.9	251.95	7.57	TRUE	8	1	8
ZNF638	BS_RXN5T5YT	2.2087999790783664e-7	0.03547601312409651	-5.71	-1.07	1647	3303.15	6942.71	64.3	TRUE	1	1	1
UEVLD	BS_4B0BAVTX	1.1585441581745047e-5	0.03578389949776597	3.87	1.02	2544	1810.67	895.28	29.48	TRUE	54	1	52
ROBO1	BS_B4R7X1KE	6.057519110311818e-6	0.0360337487578938	-5.98	-4.43	255	449.53	9817.45	5.21	TRUE	29	1	27
CBL	BS_XM1AHBDJ	2.0337505809890065e-6	0.03629389662848593	-5.46	-1.46	220	2353.94	6417.65	33.44	TRUE	9	1	9
NAP1L3	BS_4B0BAVTX	1.1993666902177986e-5	0.036345824972656766	-5.27	-2.68	151	241.71	1545.46	10.2	TRUE	54	1	53
BASP1	BS_PS0P3QJ3	9.068363216533595e-7	0.03641223464449403	-6.34	-4.93	324	135.78	4218.31	5.26	TRUE	5	2	4
TMEM9	BS_5VPM0F36	4.5353178800354995e-7	0.03642135959753659	4.48	1.09	10027	6113.56	2882.3	33.82	TRUE	2	1	1.5
STC1	BS_5VPM0F36	2.6583384437897214e-7	0.03642135959753659	3.25	3.78	19120	4655.91	361.96	1.2	TRUE	2	1	1.5
ENTPD6	BS_1D6PZNKN	1.7470416915547715e-6	0.03665939540479404	-5.5	-1.7	753	791.67	2586.16	24.69	TRUE	11	1	8
KIF3C	BS_1D6PZNKN	1.8800324485468855e-6	0.03665939540479404	-5.5	-1.63	2053	1428.07	4372.54	26.11	TRUE	11	1	8
NANP	BS_1D6PZNKN	2.0542315273110935e-6	0.03665939540479404	-5.4	-1.59	152	121.49	370.49	29.19	TRUE	11	1	8
GATB	BS_SNVM7CZT	6.854579848731958e-7	0.036697628724059135	4.17	1.52	5324	2589.02	914.15	14.69	TRUE	5	1	3
ANKRD54	BS_49BQS7Z6	2.0797788613411707e-6	0.03711530789922103	4.08	1.12	6464	2306.87	1076.99	28.17	TRUE	10	1	8.5
CTRL	BS_49BQS7Z6	1.913437376185089e-6	0.03711530789922103	3.41	2.41	289	170.52	32.08	4.15	TRUE	10	1	8.5
MT-CO2	BS_E7NVYA6G	3.383652657748087e-6	0.037387506136729295	3.52	2.1	22231	455425.58	106805.57	5.6	TRUE	16	1	14.5
ISYNA1	BS_E7NVYA6G	3.491719425336487e-6	0.037387506136729295	3.81	1.69	3171	4357.94	1382.81	9.78	TRUE	16	1	14.5
KCNMB4	BS_MG78HQDM	2.568107501074511e-6	0.037497207976014614	3.44	2.66	12697	7484.64	1212.39	2.96	TRUE	11	1	11
DDX25	BS_M0XGZ53Z	4.440528583962446e-6	0.03753699360803541	-6.93	-5.12	1	4.46	301.94	5.85	TRUE	22	1	19
DNASE1L1	BS_29X4ZX6Q	2.5831519885303214e-6	0.03771687412113783	4.06	1.29	2177	1072.05	442.3	19.9	TRUE	11	1	11
FNDC7	BS_Z8F3GM85	3.997996437788401e-6	0.037772166798183376	3.1	3.24	1229	234.94	23.13	1.56	TRUE	22	1	17
ADAM22	BS_84XCR9GG	1.1866005892447188e-5	0.03811649626569719	3.54	1.65	98879	9698.32	3124.41	9.25	TRUE	55	1	50
SCFD2	BS_Z8F3GM85	4.273413696779454e-6	0.03813123310485924	3.71	2.46	22064	9209.57	1698.15	3.56	TRUE	22	2	18
NPRL2	BS_WH8G4VFB	9.515209771583409e-7	0.03820645938208423	4.25	1.13	1936	1614.36	732.7	29.82	TRUE	4	1	4
UBTD2	BS_52MPKTJH	6.908167364069373e-6	0.03825985062766335	3.9	1.19	2539	3226.43	1411.83	21.62	TRUE	31	1	29
NOL4	BS_8ZD6J47V	1.465597855083044e-5	0.03858898922495861	-6.63	-5.72	0	0	678.14	4.8	TRUE	62	2	61
DYRK4	BS_Z3RCA1T9	6.500868496871752e-6	0.03867105622921016	3.83	1.57	6908	2087.59	714.83	11.15	TRUE	30	1	27
NIP7	BS_JTWNJ8T7	9.657461824981747e-7	0.03877764461400763	4.31	1.17	740	1614.1	714.7	28.18	TRUE	4	1	3.5
SLC35E2	BS_JTWNJ8T7	9.369117371309231e-7	0.03877764461400763	-6.12	-3.37	94	64.9	679.75	9.04	TRUE	4	1	3.5
ARHGEF7	BS_Z8YZ6QGS	2.274774907410759e-6	0.038814960844179014	3.94	1.53	31040	16515.05	5730.86	13.1	TRUE	15	1	9.5
FRMD8	BS_Z8YZ6QGS	2.6583577145693433e-6	0.038814960844179014	4	1.54	14683	5552.93	1898.63	12.53	TRUE	15	1	9.5
ING1	BS_Z8YZ6QGS	2.019299845892284e-6	0.038814960844179014	4.06	1.31	4006	2741.65	1096.63	19.31	TRUE	15	1	9.5
HES7	BS_Z8YZ6QGS	2.491962856654887e-6	0.038814960844179014	3.42	2.64	108	192.04	29.98	3.18	TRUE	15	1	9.5
ASAP3	BS_MN5XVP5A	2.179185969717479e-6	0.038889306810037286	-5.89	-2.84	340	331.96	2374.39	10.68	TRUE	10	1	9
C20orf144	BS_F9Y4Z92G	1.2169692049544823e-6	0.039092010046650555	3.47	2.28	263	82.53	16.14	5.1	TRUE	5	1	5
GDF5	BS_R7NTZR4C	3.658798208480622e-6	0.039176498397903506	2.99	3.46	248	278.28	25.84	1.25	TRUE	16	1	15
ZNF770	BS_PS0P3QJ3	1.2209464470329016e-6	0.03921976873327512	-5.62	-1.76	365	776.58	2651.56	24.39	TRUE	5	1	5
TMEM185A	BS_51RA1PGE	2.68789593086873e-6	0.039246251449948116	4.18	0.99	5170	2314.13	1173.69	36.51	TRUE	11	1	11
CCDC102B	BS_4B0BAVTX	1.321897665540368e-5	0.03931719198594157	3.42	1.89	5005	1766.09	474.67	6.49	TRUE	54	1	54
RIOX2	BS_RJC3WDD6	2.940972732030135e-6	0.039362998093745064	-5.9	-2.69	103	198.01	1304	11.6	TRUE	13	1	12
STARD3	BS_5965SFPZ	1.9635262679348284e-6	0.03942077389904123	4.26	1.03	5418	4026.39	1984.98	33.76	TRUE	8	1	8
ZNF658	BS_MN5XVP5A	2.4639212390213506e-6	0.03957357073533382	-5.78	-2.94	66	63.89	494.93	10.41	TRUE	10	1	10
RGL3	BS_YA0KMBRT	1.1357066357219815e-5	0.03965397687473866	3.17	2.22	3656	488.58	106.11	4.26	TRUE	48	1	46
PLCXD2	BS_WBVSK3MP	3.21184635244561e-6	0.03968165952665167	-7.02	-5.22	2	6.3	349.92	5.32	TRUE	16	1	13
HSPA6	BS_399RPKC9	2.47902892565984e-7	0.03981621855068078	3.41	3.37	9209	6869.18	663.43	1.77	TRUE	1	1	1
GATAD2A	BS_PXCPK5XS	5.982977349805819e-6	0.04003912097694913	4.11	0.88	13911	9599.5	5238.82	43.73	TRUE	25	1	23.5
NBDY	BS_PXCPK5XS	5.773257510940818e-6	0.04003912097694913	-4.01	-1.56	571	223.86	666.09	25.86	TRUE	25	1	23.5
MLF1	BS_23QW0BBA	3.249878164978211e-6	0.04015153425616698	-5.74	-2.57	81	109.04	662.45	12.54	TRUE	14	1	13
SETDB2	BS_HJRTC9JQ	6.0326862317495195e-6	0.040371781426990334	3.9	1.26	2264	1163.01	480.84	19.21	TRUE	24	1	24
UCHL1	BS_84XCR9GG	1.2821605807184871e-5	0.04037854466235652	-5.62	-3.79	32	350.27	4903.53	6.22	TRUE	55	1	51
HKR1	BS_Q13FQ8FV	8.29662436806749e-6	0.040379961936709084	4.11	1.03	649	3438.27	1689.1	31.55	TRUE	35	1	32.5
ATXN3	BS_Q13FQ8FV	8.132257319318345e-6	0.040379961936709084	4.07	1.01	563	2611.37	1291.06	33.35	TRUE	35	1	32.5
RRAS	BS_KBEX4RT2	6.710901139806811e-6	0.040400291885021276	3.67	1.65	2688	1322.9	425.44	9.74	TRUE	30	1	25.5
NNT	BS_KBEX4RT2	6.456704516795776e-6	0.040400291885021276	-5.07	-1.34	2136	1305.19	3286.09	32.66	TRUE	30	1	25.5
SEC23A	BS_KBEX4RT2	6.071851400765149e-6	0.040400291885021276	4.06	0.94	7519	4281.13	2226.01	37.37	TRUE	30	1	25.5
DNAJC18	BS_KBEX4RT2	6.791564813307986e-6	0.040400291885021276	-4.97	-1.25	1661	835.68	1993.11	36.62	TRUE	30	1	25.5
GALNT4	BS_Q13FQ8FV	8.595368928015363e-6	0.040603551540495685	-8.58	-4.42	0	0	487.55	13.24	TRUE	35	1	34
SH2D3C	BS_QB84TBA3	1.2141675562000054e-6	0.04064579478327155	3.82	2.11	1016	2211.68	497.09	6.13	TRUE	5	1	4.5
GAS8	BS_QB84TBA3	1.2653399122509233e-6	0.04064579478327155	-5.9	-2.44	128	157.68	862.89	14.55	TRUE	5	1	4.5
B3GALT1	BS_SNVM7CZT	1.2656720511813804e-6	0.040656463893347185	-6.77	-6.01	25	10.06	653.68	4.05	TRUE	5	1	4.5
EIF3CL	BS_SNVM7CZT	1.2593687100153317e-6	0.040656463893347185	-6.62	-9.14	2	4.63	3856.27	2.51	TRUE	5	1	4.5
PAIP2B	BS_1EN5V3XW	7.666691942706695e-6	0.04104546458923129	-5.75	-3.39	77	90.61	973	7.52	TRUE	31	1	29.5
HIST1H2BO	BS_1EN5V3XW	7.5403242389669945e-6	0.04104546458923129	-4.96	-4.19	79	18.96	351.2	5.55	TRUE	31	1	29.5
POLR2J	BS_T1YHK6B7	4.351817494263801e-6	0.04111498817630629	4.07	1.1	3001	3469.82	1612.68	27.59	TRUE	18	1	17
SNAP25	BS_YA0KMBRT	1.204862797036698e-5	0.04117353487912548	-6.46	-6.19	12	16.99	1339.16	3.25	TRUE	48	1	47
SQLE	BS_X23724NJ	1.2838962708844258e-6	0.04124187014423951	3.93	1.95	11088	9944.19	2614.18	7.46	TRUE	5	1	5
DDX47	BS_1EN5V3XW	7.972221950167276e-6	0.04130437972614314	4	0.88	4281	3082.56	1653.79	42.58	TRUE	31	1	31
RNASEH2C	BS_Z8YZ6QGS	3.4110137041075577e-6	0.04137419058752909	3.98	1.23	6292	4052.9	1710.34	21.42	TRUE	15	1	13
ZNF439	BS_Z8YZ6QGS	3.18980780700907e-6	0.04137419058752909	-5.38	-2.02	196	212.77	864.89	18.06	TRUE	15	1	13
ZNF607	BS_Z8YZ6QGS	3.6064434686676598e-6	0.04137419058752909	-5.52	-1.72	221	204.56	676.96	23.39	TRUE	15	2	13
COPS7A	BS_Z3RCA1T9	7.224273878781676e-6	0.041439507774628195	4.02	1.11	13472	4948.85	2308.55	25.21	TRUE	30	1	28
GLRB	BS_8ZE4Z9G5	6.487941888204395e-6	0.041681693906997	-6.09	-4.47	3	16.75	481.63	6.28	TRUE	26	1	25
DIEXF	BS_Z8YZ6QGS	3.9310601155558635e-6	0.0420917365604292	4.06	1.17	5181	3273.03	1463.17	23.67	TRUE	15	1	15
CEP72	BS_TRKH2SPE	2.8910721585983866e-6	0.04221284894003504	3.96	1.3	846	552.59	226.57	19.72	TRUE	11	1	11
ZBED1	BS_Z3RCA1T9	7.869574957858859e-6	0.04231290709044117	3.73	1.49	16955	5438.62	1932.23	12.33	TRUE	30	1	29.5
ZNF384	BS_Z3RCA1T9	7.90343164852109e-6	0.04231290709044117	4.05	1.16	13343	5448.21	2440.68	22.39	TRUE	30	2	29.5
TIMM50	BS_Q13FQ8FV	9.227539830782445e-6	0.04234443100851952	4.03	1.16	551	4338.99	1954.65	23.87	TRUE	35	2	35
RPS7	BS_Z8F3GM85	5.555810382376748e-6	0.042491937856170725	3.99	1.16	35783	27139.61	12163.42	23.07	TRUE	22	1	20
IQSEC2	BS_Z8F3GM85	5.135351601197402e-6	0.042491937856170725	3.68	1.96	7834	6901.95	1777.49	6.43	TRUE	22	1	20
MAGEF1	BS_Z8F3GM85	5.3442422961730875e-6	0.042491937856170725	3.95	1.23	7339	5740.32	2479.43	20.32	TRUE	22	1	20
GRB10	BS_40MP5BWR	2.133978165104318e-6	0.04284285477909396	-6.43	-5.19	617	113.63	4192.59	4.6	TRUE	8	1	8
S100A16	BS_84XCR9GG	1.390396084514852e-5	0.04294509915682702	-5.76	-4.06	223	176.57	2932.01	5.45	TRUE	55	1	52
TRIM68	BS_MWWZBQ60	5.347787650464548e-7	0.042945985754654546	3.86	1.7	3052	2075.57	639.08	11.37	TRUE	2	2	2
ARHGAP33	BS_2HNXVFAS	5.913627680257827e-6	0.04317275015289768	3.89	1.52	9740	6741.86	2336.58	12.07	TRUE	24	2	22
RARS2	BS_1D6PZNKN	2.9831484649010308e-6	0.043587169591682434	-5.31	-1.66	248	224.43	716.65	25.24	TRUE	11	1	10.5
RNF212	BS_1D6PZNKN	2.985196584519242e-6	0.043587169591682434	3.2	3.46	226	187.18	16.75	1.27	TRUE	11	1	10.5
CXorf38	BS_84XCR9GG	1.4499709132254495e-5	0.0436364431730785	-4.98	-1.51	461	314.3	901.86	25.12	TRUE	55	1	54
AP4M1	BS_84XCR9GG	1.4916007725236086e-5	0.0436364431730785	3.82	0.89	4617	1315.17	712.67	39.02	TRUE	55	1	54
LRRTM3	BS_84XCR9GG	1.4942856159407466e-5	0.0436364431730785	-6.15	-6.64	9	7.5	831.71	2.93	TRUE	55	1	54
ZNF146	BS_2HNXVFAS	6.2584605534185425e-6	0.04370368935970101	4.04	1.1	5687	7546.45	3555.32	26.42	TRUE	24	2	23
FBXO7	BS_QWTE1CWR	1.0948247551601898e-6	0.04396054164086742	4.27	1.29	15723	9778.29	4008.27	20.92	TRUE	4	1	4
SEPT3	BS_4PWDGEB0	5.762718805144269e-6	0.04407441444141275	-5.66	-2.8	348	824.69	5667.93	10.05	TRUE	21	1	21
TMEM260	BS_E7NVYA6G	4.3997567553869845e-6	0.04416590169871012	3.91	1.28	2198	1624.97	679.7	19.11	TRUE	16	1	16
BHLHB9	BS_A0DYVX9J	1.9924796929537716e-5	0.044446731009202156	-4.87	-1.52	178	379.25	1084.21	24.99	TRUE	75	1	72
FAF2	BS_4QW2S1Q8	3.8991775323860565e-6	0.04473252270862602	4.13	1.02	9820	5617.81	2775.57	32.59	TRUE	15	1	14
HTATIP2	BS_8ZD6J47V	1.7450278964705598e-5	0.04520527358562844	-7.45	-4.92	0	0	403.55	7.17	TRUE	62	1	62
ALDH7A1	BS_052PZFMK	4.250433999615963e-6	0.04551142514238259	-5.27	-2.55	190	607.27	3533.76	12.05	TRUE	15	2	15
ZFYVE28	BS_52MPKTJH	8.518948589402152e-6	0.04560822389589067	3.61	1.63	8035	1850.77	601.09	9.85	TRUE	31	1	30
CDK14	BS_V3Z3DB4N	2.2750274191644386e-6	0.04567463291404122	3.87	1.52	17986	7888.14	2742.18	13.19	TRUE	8	1	8
YPEL4	BS_T1YHK6B7	5.129289832556961e-6	0.04576812827997726	3.44	2.17	3788	1282.21	283.02	4.94	TRUE	18	1	18
PAGR1	BS_3ZPJAK9A	2.854465559578585e-6	0.04584618734745949	-7.37	-4.69	0	0	1158.75	12.03	TRUE	10	1	10
GINS3	BS_RJC3WDD6	3.7177976130358366e-6	0.04593257674270538	3.67	1.91	3686	1865.58	496.38	7.15	TRUE	13	1	13
ALG1	BS_R7NTZR4C	4.604296062380347e-6	0.0462191204170246	-4.96	-1.34	483	278.89	708.12	34.79	TRUE	16	1	16
ECHDC1	BS_BWBDH9GM	7.4965626653702795e-6	0.04630919643477393	-5.29	-1.8	161	385.03	1352.96	20.58	TRUE	26	1	26
DHX57	BS_H1ZS5FMZ	6.356311518802925e-6	0.04640458681756237	-4.89	-1.04	1071	818.28	1686.43	51.73	TRUE	23	1	22
FBXO41	BS_YA0KMBRT	1.3890382931756998e-5	0.04647842454549977	-5.4	-2.86	191	144.36	1015.76	9.05	TRUE	48	1	48
CILP2	BS_49BQS7Z6	2.8960624423016407e-6	0.046514283857502184	2.91	3.23	3801	632.95	72.76	1.63	TRUE	10	1	10
CLEC2D	BS_YEW22W35	3.773205778734786e-6	0.04661713251685935	3.71	1.52	1941	1020.69	358.41	12.84	TRUE	13	1	13
PTRH1	BS_A0DYVX9J	2.126375465685765e-5	0.04678380168116099	3.54	1.28	305	758.22	310.25	17.8	TRUE	75	1	73
CENPW	BS_NB9XXBW6	2.9156833624709424e-7	0.04682941969054553	3.39	1.86	252	315.27	89.3	10.23	TRUE	1	1	1
WNT5B	BS_B1C6GZ84	3.5012065738866733e-6	0.04686136195440817	3.27	2.62	2957	1620.37	265.04	3.04	TRUE	12	1	12
CNNM2	BS_B4R7X1KE	8.181105701879094e-6	0.046928037201608326	3.73	1.44	13106	4520.11	1665.46	13.49	TRUE	29	1	28
SIMC1	BS_SD8YBRBR	3.214843714376542e-6	0.04694027151041094	-4.79	-4.34	10	35.77	796.78	6.17	TRUE	11	3	11
WBP1L	BS_M0XGZ53Z	6.017666312867206e-6	0.047026760416331026	4.07	1.04	1165	5650.28	2759.32	30.94	TRUE	22	1	20.5
SAP30BP	BS_M0XGZ53Z	6.148737312357093e-6	0.047026760416331026	4.14	0.96	2073	6190.02	3214.65	36.49	TRUE	22	1	20.5
ALOX5	BS_WBVSK3MP	4.686777938612881e-6	0.047047094925649645	3.41	1.74	291	1332.89	390.66	9.43	TRUE	16	1	15
TLR1	BS_WBVSK3MP	4.622476295529488e-6	0.047047094925649645	3.57	1.52	617	1202.64	423.17	12.93	TRUE	16	1	15
NUDT7	BS_WBVSK3MP	4.680255197163438e-6	0.047047094925649645	3.34	2.12	136	410.03	92.6	5.72	TRUE	16	1	15
CCNJL	BS_52MPKTJH	9.097325838190444e-6	0.04713358499824345	3.24	2.21	2932	1560.35	338.68	4.42	TRUE	31	1	31
EVA1C	BS_B4R7X1KE	8.560769219486856e-6	0.04741253856978445	-6.32	-5.45	22	11.28	514.77	3.92	TRUE	29	1	29
ZNF717	BS_H1ZS5FMZ	6.81645838031358e-6	0.047600264800555764	-4.72	-3.12	123	87.61	775.22	8.54	TRUE	23	3	23
METTL22	BS_7327SDAQ	4.452643890736211e-6	0.047676582941233246	-5.1	-1.35	332	237.09	606.4	34.67	TRUE	16	1	15
PCDHGA8	BS_PXCPK5XS	7.4233964849869775e-6	0.04769150916719135	3.18	2.88	3725	4041.33	560.3	2.12	TRUE	25	1	25
UBE2K	BS_4QW2S1Q8	4.479715640193876e-6	0.04796645308132416	4.12	0.83	8007	4234.82	2366.35	51.22	TRUE	15	1	15
DPF3	BS_A0DYVX9J	2.2114943636905132e-5	0.04799903813081314	-5.73	-4.85	10	31.93	1042.62	4.3	TRUE	75	1	74
MRPL41	BS_A0DYVX9J	2.2470823399465605e-5	0.048121165844470445	3.6	1.36	2374	3102.23	1216.32	14	TRUE	75	1	75
INSR	BS_R5SNFB5B	1.5073498477279512e-6	0.0484197423823902	-5.83	-2.14	305	1006.57	4432.76	17.21	TRUE	5	1	5
ATAD1	BS_7327SDAQ	4.8356013122696026e-6	0.04854102262593567	-4.85	-2.47	472	321.83	1781.32	12.39	TRUE	16	3	16
NUP214	BS_KBEX4RT2	9.030841042217314e-6	0.04867566133337025	3.98	0.92	11056	9131.39	4824.66	37.55	TRUE	30	1	29
BMI1	BS_KBEX4RT2	8.7243075953300525e-06	0.04867566133337025	3.7	1.48	13618	6251.46	2224.73	12.36	TRUE	30	1	29
TCAIM	BS_KBEX4RT2	9.091901000150392e-6	0.04867566133337025	-5.07	-1.53	402	401	1156.28	25.95	TRUE	30	1	29
SLC35A2	BS_JJVH7WR0	5.533794793607133e-6	0.049377484653197155	4.14	0.95	403	1323.68	687.86	43.01	TRUE	18	1	18
TMEM52	BS_JRYJGYC4	7.07522762749031e-6	0.049407285983788775	3.24	2.92	845	85.06	11.72	2.04	TRUE	23	1	23
SPOUT1	BS_M0XGZ53Z	6.772027234488965e-6	0.04943954128178457	4.07	1	649	3351.78	1683.47	34.84	TRUE	22	1	22
YIPF6	BS_2HNXVFAS	7.399437040204268e-6	0.0495183146270264	4.02	0.95	4426	5090.51	2647.82	36.3	TRUE	24	1	24
SLC22A15	BS_8ZE4Z9G5	8.023702120703899e-6	0.04956554279979942	-6.07	-5.42	7	5.27	261.17	4.13	TRUE	26	1	26
GABRA3	BS_Z8F3GM85	6.799604891958935e-6	0.049640873421737834	2.98	2.87	669	2889.49	384.89	2.16	TRUE	22	1	22
VCL	BS_8PNA0V6R	2.7837932565265187e-6	0.04967900470780288	3.97	1.37	10437	11881.18	4596.95	16.63	TRUE	9	1	9
RBM26	BS_H97S5SQN	1.1153832203147768e-5	0.04976225167144904	3.93	0.94	9380	5292.57	2752.93	35.71	TRUE	36	1	35.5
MIEF2	BS_H97S5SQN	1.1002753203777947e-5	0.04976225167144904	3.7	1.38	2599	1324.48	523.03	14.64	TRUE	36	1	35.5
DHX35	BS_23QW0BBA	4.352408051451482e-6	0.04993211783296753	-5.17	-1.07	278	302.68	639.51	55.85	TRUE	14	1	14
